1002,1002
217,210
-133,560
40,10
600,400
1419,588
1069,588
1419,763
1669,588
832,32
482,382
40,10
600,400
1353,186
1003,186
1353,361
1603,186
569,130
219,480
40,10
600,400
1032,475
682,475
1032,650
1282,475
553,763
203,1113
40,10
600,400
1432,459
1082,459
1432,634
1682,459
124,576
-226,926
40,10
600,400
1118,1164
768,1164
1118,1339
1368,1164
736,646
386,996
40,10
600,400
1119,1097
769,1097
1119,1272
1369,1097
263,791
-87,1141
40,10
600,400
743,146
393,146
743,321
993,146
560,53
210,403
40,10
600,400
644,660
294,660
644,835
894,660
396,858
46,1208
40,10
600,400
1359,853
1009,853
1359,1028
1609,853
441,838
91,1188
40,10
600,400
1053,134
703,134
1053,309
1303,134
318,361
-32,711
40,10
600,400
980,1075
630,1075
980,1250
1230,1075
32,636
-318,986
40,10
600,400
607,450
257,450
607,625
857,450
451,802
101,1152
40,10
600,400
1403,274
1053,274
1403,449
1653,274
135,414
-215,764
40,10
600,400
1272,463
922,463
1272,638
1522,463
1056,1083
706,1433
40,10
600,400
774,872
424,872
774,1047
1024,872
1101,351
751,701
